name,id,idMovie
Miramax Films,14,10987
Bésame Mucho Pictures,1101,1391
Producciones Anhelo,1102,1391
The Criterion Collection,10932,1391
Universal Pictures,33,747
Big Talk Productions,443,747
StudioCanal,694,747
Film4,9349,747
Working Title Films,10163,747
WT2 Productions,10462,747
De Wolfe Music,53047,747
Inside Track 2,53048,747
Freestyle Releasing,4616,14745
Liddell Entertainment,8533,14745
Castle Rock Entertainment,97,26748
Columbia Pictures Corporation,441,26748
Rio Dulce,11948,26748
Dimension Films,7405,11357
Paramount Pictures,4,24913
Hometown Films,52760,24913
YCTM,77507,24913
Metro-Goldwyn-Mayer (MGM),8411,13776
1818,21468,14854
Lone Wolf McQuade Associates,21469,14854
Topkick Productions,21470,14854
Bazelevs Production,1038,50357
Dimension Films,7405,50357
Bekmambetov Projects Ltd.,24923,50357
Back Lot Pictures,7374,13090
Overture Films,12807,13090
Big Beach Films,12808,13090
Bold Films,2266,192141
Living Films,2877,192141
Brothers Dowdle Productions,66930,192141
Antares Produzione Cinematografica,4950,16441
Metro-Goldwyn-Mayer (MGM),8411,16441
Edward Small Productions,13479,29996
Open Road Films (II),16313,351819
Paramount Pictures,4,22649
Lionsgate,1632,378200
Jorva Entertainment Productions,72634,378200
Saban Entertainment,2106,20455
Toei,5822,20455
Pyramide Productions,186,11042
Cinémaginaire Inc.,280,11042
Téléfilm Canada,806,11042
The Harold Greenberg Fund,807,11042
Astral Films,4042,11042
Canal+,5358,11042
Société Radio-Canada,9115,11042
Société de Développement des Entreprises Culturelles (SODEC),9116,11042
Centre National de la Cinématographie (CNC),18367,11042
Columbia Pictures Corporation,441,10786
Rastar Pictures,2070,10786
Screen Gems,3287,12484
Sony Pictures Entertainment,5752,12484
Egmont Film,9365,12484
Columbia TriStar Home Entertainment,10202,12484
Columbia Pictures Corporation,441,17339
Orion Pictures,41,11959
Cinecorp,19029,11959
Twentieth Century Fox Film Corporation,306,9900
Happy Madison Productions,2608,9900
Fox Searchlight Pictures,43,14662
Paramount Pictures,4,335
Rafran Cinematografica,218,335
Finanzia San Marco,11386,335
Artisan Entertainment,2188,15745
Liberty Films UK,3316,17431
Lunar Industries,3317,17431
Xingu Films,3318,17431
Limelight Fund,12018,17431
N3D Land Productions,29943,78394
Mantello Brothers Productions,54610,78394
Fine Line Features,8,10217
Alliance Communications,579,10217
Why Not Productions,729,46332
Armada Films,7453,46332
France Télévision,7454,46332
Cinémage 4,7455,46332
Cofinova 6,7456,46332
Soficinéma 6,7457,46332
Zininsa Film Production,7653,13996
Intellectual Properties Worldwide,18524,13996
WingNut Films,11,1024
Miramax Films,14,1024
New Zealand Film Commission,294,1024
Fontana Productions,2306,1024
Emmett/Furla Films,10405,343795
Giving Films,68117,343795
Birdsong Pictures,7436,45658
IM Global,7437,45658
Castle Rock Entertainment,97,16148
Columbia Pictures Corporation,441,16148
Manifest Film Company,20719,16148
Filmax Entertainment,7302,4553
Castelao Producciones,7956,4553
Canal+ España,9335,4553
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974,4553
ICF,52107,4553
Fine Line Features,8,36351
Live Entertainment,285,36351
Seven Arts,8268,36351
Carolco Pictures,14723,36351
The Combine,27450,245916
Bluegrass Films,27451,245916
Olympus Pictures,7400,27585
ContentFilm,1420,1415
Film Science,1976,313922
Broad Green Pictures,49389,313922
Cold Iron Pictures,3916,14474
Ambush Entertainment,14406,14474
"AV Club, The",37726,14474
Atlas 3 Productions,67480,199933
Gracie Films,18,13685
Columbia Pictures Corporation,441,13685
Miramax Films,14,8744
Albino Alligator Productions,2533,8744
Sony Pictures Classics,58,8847
Robson Street,71953,39269
Eden Rock Media,2273,46838
RKO Radio Pictures,6,56930
Ignite Entertainment,15460,41730
HSX Films,15461,41730
Blumhouse Productions,3172,298312
Blinding Edge Pictures,12236,298312
HDNet Films,3097,11600
The Film Farm,22884,11600
Quality Films Entertainment,5991,71547
Insurge Pictures,7377,57876
Filmax Entertainment,7302,77495
Castelao Producciones,7956,77495
Cubica,26476,77495
Isle of Man Film,2268,13849
UK Film Council,2452,13849
Screen Yorkshire,2690,13849
Steel Mill Pictures,15282,13849
Metro-Goldwyn-Mayer (MGM),8411,14849
FOTP Productions,2679,12486
Unified Pictures,13238,244403
Amberdale Productions,23031,244403
Tee Rob Pictures,34846,244403
Henry & Me Productions,34306,292481
Unstuck,69292,340816
Johnson Production Group,5225,78814
Silver Screen Pictures,12799,78814
TinRes Entertainment,20658,297596
Over Under Media,40541,297596
Jewson Film,44241,299552
Born of War,44242,299552
Associated General Films,4377,11935
Incorporated Television Company (ITC),15980,11935
Phillybrook Films,65147,113406
New Kingdom Pictures,41671,447027
Invincible Pictures Corp.,16301,290825
Abbolita Productions,23700,290825
Destro Films,35043,290825
Hollywood Media Bridge,3546,361159
Throne Productions,63993,361159
Corazón International,200,31175
Biograf Jan Sv?rák,6419,31175
Miramax Films,14,12498
BBC Films,288,77949
Studio Canal,5870,77949
Creative Scotland,8087,77949
Origin Pictures,8088,77949
Lipsync Productions,9987,77949
International Production Company,1507,1690
Raw Nerve,1631,1690
Lionsgate,1632,1690
Next Entertainment,1633,1690
Screen Gems,3287,1690
Hostel LLC,17793,1690
Revolution Films,163,8435
BBC Films,288,8435
Baby Cow Productions,1219,8435
EM Media,1917,8435
Scion Films,7419,8435
East Midlands Media Initiative,89041,8435
Hydraulx,10936,64720
REI Capital,21925,64720
Grove Hill Productions,21926,64720
Strange Matter Films,21927,64720
New Sky Communications Inc.,54531,49365
Lost Rhino Films,39328,300706
Cannon Films,4110,16337
Metro-Goldwyn-Mayer (MGM),8411,11577
Gaumont,9,77987
Wild Bunch,856,77987
Bold Films,2266,77987
Film i Väst,17513,77987
A Grand Elephant,19865,77987
Scottish Screen,698,8981
Pathé Pictures International,1178,8981
UK Film Council,2452,8981
Inside Track Productions,52723,8981
Sigma Films,53874,8981
Scorpio Films,80272,8981
New Real Films,2649,10914
Canal+,5358,50848
TPS Star,6586,50848
Delante Films,7694,50848
TF1 Droits Audiovisuels,8350,50848
Rhombus Media,164,166624
Mecanismo Films,21382,166624
Redrum,41921,166624
Celluloid Dreams,860,10822
Killer Films,1422,10822
John Wells Productions,1512,10822
Montfort Producciones,2207,10822
Warner Bros.,6194,9336
The Ladd Company,7965,9336
Columbia Pictures Corporation,441,5689
Channel Four Films,181,712
PolyGram Filmed Entertainment,1382,712
Working Title Films,10163,712
Universal Pictures,33,13342
Refugee Films,8794,13342
Warner Bros.,6194,10339
Moulin Productions Inc.,14373,10339
40 Acres & A Mule Filmworks,4319,1429
Touchstone Pictures,9195,1429
Dino De Laurentiis Company,10308,9303
Spelling Films,10355,9303
Artisan Entertainment,2188,641
Twentieth Century Fox Film Corporation,306,27686
Adela Pictures,40451,65749
Hemdale Film,3952,6106
TriStar Pictures,559,252680
Provident Films,3291,252680
Pure Flix Entertainment,6427,252680
Affirm Films,10156,252680
FourBoys Entertainment,80078,252680
Pandora Cinema,185,141
Flower Films,2214,141
Adam Fields Productions,3334,141
First Floor Features,938,17139
Almerica Films,3259,17139
Muse Productions,15231,12079
Brink Films,18811,12079
Silver Nitrate,23909,12079
Werc Werk Works,53303,39800
CJ Capital Investment,946,4550
Korea Capital Investment,1687,4550
Moho Films,1688,4550
TSJ Entertainment,1689,4550
Samsung Venture Capital,1690,4550
Ilshin Capital Investments,1691,4550
Centurion Investment,1692,4550
Les Films Alyne,13907,62116
SKA Films,13419,9991
Media Asia Films,5552,13807
Milky Way Image Company,5632,13807
Quickfire Films,4186,68818
Televisión Española (TVE),6639,68818
Arcadia Motion Pictures,7543,68818
Noodles Production,7792,68818
Canal+ España,9335,68818
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974,68818
Instituto de Crédito Oficial (ICO),11427,68818
ONO,40789,68818
Ariane Mararía Films,53194,68818
Nix Films,53195,68818
Eter Pictures,53196,68818
Manto Films,53197,68818
Pegaso Producciones,53198,68818
Ibermedia European Community Program,53199,68818
Audiovisual Aval SGR,53200,68818
Det Danske Filminstitut,118,12093
Memfis Film,321,12093
Film i Väst,17513,12093
Plum Pictures,2224,36419
Harbor Light Entertainment,6020,36419
Lleju Productions,12410,36419
United Artists,60,510
Fantasy Films,286,510
Warner Bros.,6194,510
EveryWhere Studios,68467,362105
Crossbow Productions,1296,10970
T-Series,3522,375290
Hari Om Entertainment Co.,3942,375290
Cape Of Good Films,35063,375290
Sullivan Entertainment,12296,17663
Strohberry Films,39075,270938
Vertigo Films,10393,116613
Exponential Films,10896,116613
Embargo Films,22789,116613
Fox Searchlight Pictures,43,11826
Kanzaman,4169,11826
Filmfour,6705,11826
Recorded Picture Company (RPC),11561,11826
Tre Vänner Produktion AB,11792,29920
Swedish Film Institute,14804,29920
Film i Väst,17513,29920
South Pacific Pictures,654,1088
A B Corp,4502,26379
Telepool,823,34069
Atlantis Pictures,5564,34069
Schweizerische Radio- und Fernsehgesellschaft (SRG),23072,34069
Ascot Elite Entertainment Group,26025,34069
Egli Film,26026,34069
Teleclub AG,26027,34069
Centauri Media,26029,34069
Disney Channel,3213,10947
Arts Council of England,718,47452
British Broadcasting Corporation (BBC),3324,47452
British Screen Productions,20777,47452
Bazelevs Production,1038,3040
Channel One Russia,1039,3040
TABBAK,1040,3040
The First Channel,1272,3040
Miramax Films,14,11386
Channel Four Films,181,11386
Palace Pictures,927,11386
Nippon Film Development and Finance Inc.,1202,11386
Eurotrustees,8876,11386
British Screen Productions,12745,11386
Melvin Simon Productions,2124,10246
Astral Bellevue Pathé,10313,10246
Devonshire Productions,2391,29426
Artfire Films,3240,29426
New Romero,6741,29426
Sudden Storm Productions,6742,29426
Blank of the Dead Productions,23588,29426
Laurel Group,638,10331
Off Color Films,3139,10331
Image Ten,14121,10331
Market Square Productions,14122,10331
American Zoetrope,70,153
United Artists,60,703
Paramount Pictures,4,27191
Lions Gate Films,35,1365
Lee Daniels Entertainment,695,1365
Lionsgate,1632,287424
Grindstone Entertainment Group,3604,287424
Silver Reel,12075,287424
Sly Predator,52924,287424
Matt Baer Films,52925,287424
Gold Star Films,68506,287424
Lotus Entertainment (I),74208,287424
United Artists,60,451
Intial Productions,15547,451
Tribeca Productions,11391,165864
Universal Studios,13,987
Universal Pictures,33,241251
Nuyorican Productions,1620,241251
Blumhouse Productions,3172,241251
Smart Entertainment,44783,241251
Joanna Productions,5799,40494
Mandalay Vision,6667,39781
10th Hole Productions,6691,39781
Focus Features,10146,39781
Gilbert Films,10161,39781
Saint Aire Production,23910,39781
Artist International,23911,39781
Antidote Films (I),23912,39781
Artist International Management,23913,39781
Universal Pictures,33,8337
Alive Films,17823,8337
Larry Franco Productions,17824,8337
United Artists,60,5925
The Mirisch Corporation,219,5925
Lord of the Wind,2453,8357
StudioCanal,694,146203
CBS Films,5490,146203
IFC Films,307,85350
Detour Filmproduction,11510,85350
BBC Films,288,512
Ingenious Film Partners,289,512
Ingenious Media,290,512
Perdido Prod.,291,512
Lionsgate,1632,13408
ContentFilm,1420,10744
Pierce/Williams Entertainment,18621,10744
United Artists,60,11536
Seven Arts Productions,516,11536
Miramax Films,14,9782
IFC Films,307,9782
Fortissimo Films,1615,9782
Caravan Pictures,175,18713
Touchstone Pictures,9195,18713
Wild Bunch,856,6537
Telecinco,1182,6537
Telecinco Cinema,2674,6537
Televisió de Catalunya TV3,6778,6537
Esta Vivo! Laboratorio de Nuevos Talentos,11649,6537
Grupo Rodar,11650,6537
Rodar y Rodar Cine y Televisión,11651,6537
Warner Bros. Pictures de España,11652,6537
Automatik Entertainment,7625,184345
Open Road Films,10427,184345
Kingsgate Films,770,1809
Universal Pictures,33,2370
Universal Pictures,33,9809
Miramax Films,14,5
A Band Apart,59,5
Slough Pond,4730,11013
double A Films,4731,11013
Cineplex-Odeon Films,5231,10132
Ten-Four Productions,8814,10132
Sony Pictures Classics,58,16448
Castle Rock Entertainment,97,16448
Pale Morning Dun,8841,16448
All Night Productions,8842,16448
Echo Lake Productions,2147,8141
Bi-polar Pictures,2332,8141
Code Entertainment,14589,8141
Independent Film Group,35444,8141
Carol Baum Productions,35445,8141
Dillinger Productions,35446,8141
Green Tulip Productions,35447,8141
Sony Pictures Classics,58,1546
Bob Yari Productions,12260,1546
The Harvey Boys,7784,48572
NVSH Productions,7785,48572
Phase 4 Films,9081,48572
Destination Films,769,14517
"Jim Henson Company, The",6254,14517
Magidson Films,10986,89708
Cannon Films,4110,27551
Goldcrest Films International,500,64678
Atlantic Pictures,5387,64678
Gigi Productions,7499,64678
Protozoa Pictures,7503,309503
Cargo Entertainment,34380,309503
33 Pictures,60171,309503
Gold Circle Films,12026,14293
Summit Entertainment,491,15059
Newmarket Capital Group,506,15059
Red Mullet Productions,24827,15059
Pandora Filmproduktion,254,103328
Canal+,5358,103328
Worldview Entertainment,9015,157847
Muskat Filmed Properties,10989,157847
Dreambridge Films,14037,157847
Rough House Pictures,20848,157847
Arts Council of England,718,25719
National Lottery,1270,25719
Gruber Bros.,4413,25719
Tomboy Films,24356,25719
Winchester Multimedia PLC,36978,25719
Empire Pictures,1212,48309
New Oz Productions,7055,27723
Red Horse Films,7056,27723
Eficine 226,8685,242575
Beanca Films,15877,242575
Fondo de Inversión y Estímulos al Cine (FIDECINE),15878,242575
MPN Cologne Film 3,18715,242575
Nu Image Films,925,44945
Millennium Films,10254,44945
Dark Harbor Stories,65129,44945
Columbia Pictures,5,29122
DreamWorks SKG,27,29122
Baltimore Spring Creek Productions,16061,29122
Bayahibe Films Ltd.,16062,29122
Arts Council of England,718,125123
British Broadcasting Corporation (BBC),3324,125123
British Screen Productions,20777,125123
Gaumont,9,111190
Ciné@,2564,111190
Canal+,5358,111190
Screen Australia,7584,111190
Screen NSW,10951,111190
France Télévisions,11795,111190
France 2 Cinéma,15671,111190
Hopscotch Features,21079,111190
Mon Voisin Productions,22983,111190
Ventanarosa Productions,689,133575
Cineville,2832,133575
Columbia TriStar Home Video,20873,133575
Dan Lupovitz Productions,80578,133575
Vía Digital,357,54580
Eurimages,850,54580
Continental Producciones,6279,54580
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974,54580
Televisión de Galicia (TVG) S.A.,10050,54580
Antena 3 Televisión,11737,54580
Sogepaq,11955,54580
Elías Querejeta Producciones Cinematográficas S.L.,12009,54580
Mediapro,12010,54580
Quo Vadis Cinéma,12011,54580
Eyescreen S.r.l.,12012,54580
Glass Eye Pix,1360,52015
Belladonna Productions,2341,52015
Off Hollywood Pictures,3768,52015
Tapestry Films,870,34941
The Kushner-Locke Company,2499,34941
Bates Entertainment,52860,34941
Coração da Selva,8580,227975
Hank Levine Film,11445,227975
Detailfilm,48663,227975
Watchmen Productions,93177,227975
Filmula,8872,60422
Carnaby International,4098,81390
Molinare Studios,4250,81390
Eigerwand Pictures,21937,81390
Marmot-film,19124,225235
Columbia Pictures Corporation,441,14902
IFC Films,307,121676
Myriad Pictures,738,121676
Alliance Films,2514,121676
The Caddo Company,13866,22301
Blumhouse Productions,3172,257087
Omnilab Media,2729,46420
Ambience Entertainment,3427,46420
Screen Australia,7584,46420
Film Victoria,11840,46420
Brian Barrett Pictures,21523,114635
Annuit Coeptis Entertainment Inc.,21041,158150
Annuit Coeptis Entertainment II,34710,158150
"Divine Inspiration, The Fabulous Boomtown Boys",28024,251979
Columbia Pictures Corporation,441,874
Highland Films,571,874
United Artists,60,10774
Metro-Goldwyn-Mayer (MGM),8411,10774
Selznick International Pictures,1553,770
Metro-Goldwyn-Mayer (MGM),8411,770
Head Gear Films,5056,266102
Lipsync Productions,9987,266102
May 13 Films,21460,266102
CrossDay Productions Ltd.,32201,266102
Morocco Film Assistance,75564,266102
Columbia Pictures Corporation,441,29715
Jerry Bresler Productions,11971,29715
Metro-Goldwyn-Mayer (MGM),8411,25209
Film4,9349,37495
Drafthouse Films,10485,37495
Warp Films,12180,37495
Wild Bunch Distribution,15308,37495
Alliance Films,2514,34769
Darius Films,5486,34769
Insight Film Releasing,64753,34769
Metro-Goldwyn-Mayer (MGM),8411,35032
Nimbus Film Productions,11672,5178
DNA Films,284,8618
BBC Films,288,8618
UK Film Council,2452,8618
United Artists,60,3116
Florin Productions,1323,3116
Jerome Hellman Productions,1324,3116
Channel Four Films,181,9427
Twentieth Century Fox Film Corporation,306,9427
Redwave Films,8764,9427
Paramount Pictures,4,813
Hollywood Media Bridge,3546,352978
LionsGate,7571,352978
Clear Lake Entertainment,69028,352978
Dog and Pony Media,69029,352978
New Line Cinema,12,10634
New Line Cinema,12,9516
New World Pictures,1950,16288
Laurel Entertainment Inc.,14180,16288
Warner Bros.,6194,23330
Columbia Pictures Corporation,441,18900
Pax Enterprises,29364,18900
Warner Bros.,6194,27029
Warner Bros.,6194,26268
Universal Pictures,33,573
Parts and Labor,6531,310131
RT Features,30666,310131
Rooks Nest Entertainment,34456,310131
